Customer_ID,recency,frequency,monetary,r_score,f_score,m_score,rf_score,segment
16501,385,1,1237.23,2,1,3,21,Hibernating
12985,2,2,1239.38,5,3,3,53,Potential_Loyalists
13863,249,4,1239.55,2,3,3,23,At_Risk
17529,612,2,1240.25,1,2,3,12,Hibernating
13201,504,4,1240.61,1,3,3,13,At_Risk
14446,2,5,1241.31,5,4,3,54,Champions
17201,55,4,1242.04,4,4,3,44,Loyal_Customers
15800,109,7,1242.58,3,4,3,34,Loyal_Customers
17076,38,6,1242.75,4,4,3,44,Loyal_Customers
14428,9,5,1244.83,5,4,3,54,Champions
13860,3,5,1245.9,5,4,3,54,Champions
15004,149,1,1246.32,3,2,3,32,About_to_Sleep
14382,28,2,1246.8,4,3,3,43,Potential_Loyalists
14240,32,3,1247.49,4,3,3,43,Potential_Loyalists
12689,27,2,1247.61,4,3,3,43,Potential_Loyalists
14383,40,3,1247.69,4,3,3,43,Potential_Loyalists
12666,396,1,1248.42,2,1,3,21,Hibernating
14020,18,4,1249.01,5,4,3,54,Champions
18135,31,10,1249.62,4,5,4,45,Loyal_Customers
15599,28,3,1250.06,4,3,4,43,Potential_Loyalists
14698,3,5,1250.76,5,4,4,54,Champions
16292,123,5,1253.76,3,4,4,34,Loyal_Customers
15664,52,4,1254.03,4,3,4,43,Potential_Loyalists
15441,398,3,1254.21,2,3,4,23,At_Risk
15064,412,4,1254.41,1,3,4,13,At_Risk
17481,5,4,1255.59,5,4,4,54,Champions
12402,325,6,1256.9,2,4,4,24,At_Risk
14931,6,5,1257.68,5,4,4,54,Champions
14871,5,9,1258.97,5,5,4,55,Champions
15651,38,5,1259.06,4,4,4,44,Loyal_Customers
13689,65,2,1259.5,3,2,4,32,About_to_Sleep
12993,25,8,1259.63,4,5,4,45,Loyal_Customers
17343,357,6,1259.94,2,4,4,24,At_Risk
16688,3,4,1260.86,5,4,4,54,Champions
14419,12,7,1260.91,5,4,4,54,Champions
13065,375,5,1260.91,2,4,4,24,At_Risk
15009,14,3,1261.78,5,3,4,53,Potential_Loyalists
14427,52,4,1263.52,4,3,4,43,Potential_Loyalists
16842,102,3,1264.19,3,3,4,33,Need_Attention
17635,426,3,1265.58,1,3,4,13,At_Risk
13515,74,6,1265.82,3,4,4,34,Loyal_Customers
17531,192,3,1266.82,2,3,4,23,At_Risk
17037,89,1,1267.32,3,2,4,32,About_to_Sleep
13892,28,6,1267.65,4,4,4,44,Loyal_Customers
14379,46,4,1268.91,4,3,4,43,Potential_Loyalists
15439,406,4,1269.05,2,3,4,23,At_Risk
13492,138,3,1269.84,3,3,4,33,Need_Attention
12630,11,2,1270.88,5,3,4,53,Potential_Loyalists
14984,21,6,1271.41,4,4,4,44,Loyal_Customers
16527,83,2,1272.44,3,2,4,32,About_to_Sleep
12394,65,2,1272.48,3,2,4,32,About_to_Sleep
17478,410,2,1272.8,2,2,4,22,Hibernating
17132,454,2,1272.8,1,2,4,12,Hibernating
14490,408,2,1273.47,2,2,4,22,Hibernating
15809,38,7,1274.44,4,4,4,44,Loyal_Customers
14820,23,9,1274.76,4,5,4,45,Loyal_Customers
13916,465,4,1275.81,1,3,4,13,At_Risk
14478,384,4,1276.66,2,3,4,23,At_Risk
18035,37,5,1276.74,4,4,4,44,Loyal_Customers
17759,19,5,1276.91,5,4,4,54,Champions
15211,62,2,1277.48,3,2,4,32,About_to_Sleep
15584,25,6,1277.5,4,4,4,44,Loyal_Customers
16951,136,3,1277.75,3,3,4,33,Need_Attention
13243,205,5,1278.04,2,4,4,24,At_Risk
17521,31,5,1278.06,4,4,4,44,Loyal_Customers
14474,48,2,1278.08,4,2,4,42,Potential_Loyalists
13617,42,8,1278.75,4,4,4,44,Loyal_Customers
17862,325,4,1279.09,2,3,4,23,At_Risk
13443,450,6,1280.16,1,4,4,14,At_Risk
17142,241,4,1283.75,2,3,4,23,At_Risk
17034,18,5,1283.92,5,4,4,54,Champions
13300,171,3,1285.51,3,3,4,33,Need_Attention
16949,5,6,1286.27,5,4,4,54,Champions
14821,368,7,1286.45,2,4,4,24,At_Risk
15136,4,4,1286.7,5,4,4,54,Champions
16608,455,2,1288.72,1,2,4,12,Hibernating
14679,383,3,1289.44,2,3,4,23,At_Risk
15171,333,1,1289.5,2,1,4,21,Hibernating
14619,247,2,1291.24,2,2,4,22,Hibernating
15621,6,4,1293.03,5,4,4,54,Champions
16212,21,4,1293.71,5,4,4,54,Champions
13440,425,7,1295.25,1,4,4,14,At_Risk
16929,5,7,1295.39,5,4,4,54,Champions
17109,31,8,1295.46,4,5,4,45,Loyal_Customers
15525,4,4,1295.7,5,4,4,54,Champions
18286,478,2,1296.43,1,2,4,12,Hibernating
14167,41,8,1296.49,4,4,4,44,Loyal_Customers
12372,73,3,1298.04,3,3,4,33,Need_Attention
12488,11,3,1298.66,5,3,4,53,Potential_Loyalists
14479,255,4,1299.11,2,3,4,23,At_Risk
16943,213,5,1299.49,2,4,4,24,At_Risk
14480,13,4,1299.52,5,4,4,54,Champions
14284,32,3,1299.65,4,3,4,43,Potential_Loyalists
15108,143,4,1300.25,3,3,4,33,Need_Attention
16723,93,4,1301.63,3,3,4,33,Need_Attention
16574,73,3,1301.78,3,3,4,33,Need_Attention
15400,94,8,1302.3,3,4,4,34,Loyal_Customers
15579,70,5,1302.5,3,4,4,34,Loyal_Customers
15813,209,2,1303.91,2,2,4,22,Hibernating
16744,13,7,1304.76,5,4,4,54,Champions
14297,19,4,1305.33,5,4,4,54,Champions
15677,51,3,1305.63,4,3,4,43,Potential_Loyalists
16282,341,3,1307.58,2,3,4,23,At_Risk
16777,82,5,1307.76,3,4,4,34,Loyal_Customers
13846,26,4,1307.79,4,4,4,44,Loyal_Customers
13328,318,1,1308.48,2,1,4,21,Hibernating
16377,269,2,1308.48,2,2,4,22,Hibernating
12717,153,3,1308.91,3,3,4,33,Need_Attention
16955,186,6,1309.41,3,4,4,34,Loyal_Customers
15038,60,9,1309.86,3,5,4,35,Loyal_Customers
13855,502,4,1310.34,1,3,4,13,At_Risk
14856,38,3,1311.38,4,3,4,43,Potential_Loyalists
12987,75,5,1312.21,3,4,4,34,Loyal_Customers
16756,216,7,1312.37,2,4,4,24,At_Risk
12639,240,3,1312.37,2,3,4,23,At_Risk
12364,9,4,1313.1,5,4,4,54,Champions
13282,20,4,1313.19,5,4,4,54,Champions
16296,628,4,1313.67,1,3,4,13,At_Risk
14973,109,3,1314.45,3,3,4,33,Need_Attention
16464,21,3,1314.68,4,3,4,43,Potential_Loyalists
14511,13,5,1314.81,5,4,4,54,Champions
14725,26,4,1315.24,4,4,4,44,Loyal_Customers
14921,32,2,1316.07,4,3,4,43,Potential_Loyalists
15471,4,3,1316.56,5,3,4,53,Potential_Loyalists
12526,2,3,1316.66,5,3,4,53,Potential_Loyalists
13497,284,6,1320.33,2,4,4,24,At_Risk
16370,84,4,1320.56,3,3,4,33,Need_Attention
12960,415,4,1322.07,1,3,4,13,At_Risk
16894,504,3,1324.06,1,3,4,13,At_Risk
14956,423,1,1325.0,1,1,4,11,Hibernating
17027,80,9,1327.11,3,5,4,35,Loyal_Customers
15146,166,2,1327.16,3,2,4,32,About_to_Sleep
14712,31,4,1328.07,4,4,4,44,Loyal_Customers
16295,11,4,1328.55,5,4,4,54,Champions
16372,35,5,1328.61,4,4,4,44,Loyal_Customers
15774,70,6,1329.94,3,4,4,34,Loyal_Customers
17932,31,3,1331.57,4,3,4,43,Potential_Loyalists
17033,88,4,1332.79,3,3,4,33,Need_Attention
12919,10,6,1335.19,5,4,4,54,Champions
13220,80,5,1336.09,3,4,4,34,Loyal_Customers
13803,257,3,1338.91,2,3,4,23,At_Risk
12711,613,2,1339.05,1,2,4,12,Hibernating
12620,16,3,1339.41,5,3,4,53,Potential_Loyalists
17097,4,9,1340.45,5,5,4,55,Champions
17499,291,2,1341.39,2,2,4,22,Hibernating
13743,4,7,1341.6,5,4,4,54,Champions
14618,11,7,1342.32,5,4,4,54,Champions
12463,55,4,1344.78,4,3,4,43,Potential_Loyalists
12426,196,2,1345.21,2,2,4,22,Hibernating
16222,320,2,1345.22,2,2,4,22,Hibernating
15398,18,2,1345.53,5,3,4,53,Potential_Loyalists
13639,76,2,1346.27,3,2,4,32,About_to_Sleep
14320,208,5,1346.75,2,4,4,24,At_Risk
12646,6,2,1346.97,5,3,4,53,Potential_Loyalists
14847,150,3,1348.95,3,3,4,33,Need_Attention
16079,18,3,1352.0,5,3,4,53,Potential_Loyalists
12591,319,3,1352.15,2,3,4,23,At_Risk
15116,19,4,1352.75,5,4,4,54,Champions
14550,12,4,1353.31,5,4,4,54,Champions
17054,30,5,1356.33,4,4,4,44,Loyal_Customers
12875,145,5,1356.99,3,4,4,34,Loyal_Customers
17429,130,5,1357.46,3,4,4,34,Loyal_Customers
13232,14,7,1357.6,5,4,4,54,Champions
15411,28,4,1358.88,4,4,4,44,Loyal_Customers
16384,91,4,1358.95,3,3,4,33,Need_Attention
14102,7,5,1360.28,5,4,4,54,Champions
13919,61,4,1360.68,3,3,4,33,Need_Attention
13396,31,2,1360.99,4,3,4,43,Potential_Loyalists
16588,388,4,1361.28,2,3,4,23,At_Risk
17796,42,7,1361.99,4,4,4,44,Loyal_Customers
16367,39,3,1362.4,4,3,4,43,Potential_Loyalists
15347,368,4,1363.6,2,3,4,23,At_Risk
13760,56,5,1363.64,4,4,4,44,Loyal_Customers
14114,275,7,1364.09,2,4,4,24,At_Risk
13035,75,3,1364.2,3,3,4,33,Need_Attention
12533,629,2,1367.89,1,2,4,12,Hibernating
14316,424,5,1370.34,1,4,4,14,At_Risk
14538,66,5,1370.84,3,4,4,34,Loyal_Customers
14434,23,6,1372.8,4,4,4,44,Loyal_Customers
14265,111,4,1373.35,3,3,4,33,Need_Attention
14577,14,7,1374.25,5,4,4,54,Champions
16669,25,3,1374.87,4,3,4,43,Potential_Loyalists
17150,378,6,1375.65,2,4,4,24,At_Risk
14853,26,5,1376.87,4,4,4,44,Loyal_Customers
12886,69,2,1378.4,3,2,4,32,About_to_Sleep
13074,513,4,1378.74,1,3,4,13,At_Risk
15751,462,11,1380.44,1,5,4,15,Cant_Loose
14861,54,10,1380.73,4,5,4,45,Loyal_Customers
15580,378,8,1381.19,2,4,4,24,At_Risk
16389,55,4,1382.07,4,4,4,44,Loyal_Customers
14116,21,5,1382.74,5,4,4,54,Champions
13572,207,1,1384.25,2,1,4,21,Hibernating
18167,25,3,1384.86,4,3,4,43,Potential_Loyalists
14899,397,1,1384.88,2,1,4,21,Hibernating
16167,416,5,1386.12,1,4,4,14,At_Risk
13382,282,5,1387.58,2,4,4,24,At_Risk
12952,7,4,1387.79,5,4,4,54,Champions
15453,3,7,1388.37,5,4,4,54,Champions
15154,77,3,1388.41,3,3,4,33,Need_Attention
15141,459,7,1388.47,1,4,4,14,At_Risk
15322,87,2,1390.86,3,2,4,32,About_to_Sleep
16300,432,3,1392.43,1,3,4,13,At_Risk
16129,409,3,1396.05,2,3,4,23,At_Risk
18202,201,3,1396.99,2,3,4,23,At_Risk
14687,108,3,1402.06,3,3,4,33,Need_Attention
15186,16,5,1403.2,5,4,4,54,Champions
18189,79,3,1403.73,3,3,4,33,Need_Attention
12765,474,6,1404.58,1,4,4,14,At_Risk
14909,439,3,1404.68,1,3,4,13,At_Risk
12695,9,7,1407.12,5,4,4,54,Champions
14083,6,11,1407.26,5,5,4,55,Champions
13049,66,4,1408.24,3,3,4,33,Need_Attention
16854,419,2,1408.96,1,2,4,12,Hibernating
17714,322,5,1410.18,2,4,4,24,At_Risk
13821,146,6,1410.73,3,4,4,34,Loyal_Customers
17908,375,5,1411.54,2,4,4,24,At_Risk
16848,54,4,1411.62,4,4,4,44,Loyal_Customers
15237,3,4,1412.32,5,4,4,54,Champions
17878,45,3,1412.33,4,3,4,43,Potential_Loyalists
17496,360,4,1412.89,2,3,4,23,At_Risk
16245,25,3,1413.66,4,3,4,43,Potential_Loyalists
14662,30,7,1416.33,4,4,4,44,Loyal_Customers
15223,227,5,1417.95,2,4,4,24,At_Risk
17856,3,4,1418.03,5,4,4,54,Champions
15444,11,2,1418.26,5,3,4,53,Potential_Loyalists
16173,17,6,1418.32,5,4,4,54,Champions
14775,60,3,1418.46,4,3,4,43,Potential_Loyalists
15652,93,5,1420.34,3,4,4,34,Loyal_Customers
16926,373,5,1421.35,2,4,4,24,At_Risk
14019,48,3,1421.61,4,3,4,43,Potential_Loyalists
16463,23,4,1422.4,4,4,4,44,Loyal_Customers
15106,19,5,1422.52,5,4,4,54,Champions
17438,255,5,1422.77,2,4,4,24,At_Risk
13145,41,7,1423.52,4,4,4,44,Loyal_Customers
15799,77,4,1424.29,3,3,4,33,Need_Attention
18221,24,6,1424.94,4,4,4,44,Loyal_Customers
17411,14,5,1425.38,5,4,4,54,Champions
14412,44,3,1426.19,4,3,4,43,Potential_Loyalists
18071,259,6,1428.63,2,4,4,24,At_Risk
15468,53,3,1430.48,4,3,4,43,Potential_Loyalists
13475,193,4,1431.78,2,3,4,23,At_Risk
17950,74,7,1432.81,3,4,4,34,Loyal_Customers
17941,132,4,1433.28,3,3,4,33,Need_Attention
12389,404,3,1433.33,2,3,4,23,At_Risk
13259,63,9,1433.38,3,5,4,35,Loyal_Customers
12805,383,4,1434.95,2,3,4,23,At_Risk
13278,42,4,1435.85,4,3,4,43,Potential_Loyalists
16727,366,4,1437.42,2,3,4,23,At_Risk
16088,577,2,1437.43,1,2,4,12,Hibernating
13159,10,4,1437.85,5,4,4,54,Champions
14071,5,8,1438.82,5,5,4,55,Champions
13543,636,2,1439.61,1,2,4,12,Hibernating
18066,77,3,1440.4,3,3,4,33,Need_Attention
17734,55,6,1442.32,4,4,4,44,Loyal_Customers
17175,46,4,1443.69,4,3,4,43,Potential_Loyalists
15636,91,4,1444.58,3,3,4,33,Need_Attention
13583,157,2,1445.03,3,2,4,32,About_to_Sleep
17073,19,4,1446.09,5,4,4,54,Champions
14591,17,4,1447.14,5,4,4,54,Champions
15076,174,3,1447.74,3,3,4,33,Need_Attention
17545,45,6,1448.54,4,4,4,44,Loyal_Customers
16906,83,7,1448.8,3,4,4,34,Loyal_Customers
13023,66,3,1449.03,3,3,4,33,Need_Attention
15876,411,2,1449.14,2,2,4,22,Hibernating
13361,474,2,1450.5,1,2,4,12,Hibernating
17582,238,5,1450.7,2,4,4,24,At_Risk
13165,48,3,1451.16,4,3,4,43,Potential_Loyalists
14487,28,7,1453.61,4,4,4,44,Loyal_Customers
16569,5,5,1455.23,5,4,4,54,Champions
15071,95,4,1455.56,3,4,4,34,Loyal_Customers
14657,19,6,1460.87,5,4,4,54,Champions
18106,331,6,1461.46,2,4,4,24,At_Risk
17978,367,4,1461.76,2,3,4,23,At_Risk
16586,250,3,1462.78,2,3,4,23,At_Risk
12882,11,2,1463.04,5,3,4,53,Potential_Loyalists
18196,97,4,1464.31,3,4,4,34,Loyal_Customers
13500,25,4,1466.3,4,4,4,44,Loyal_Customers
13138,24,7,1467.24,4,4,4,44,Loyal_Customers
14684,27,6,1468.55,4,4,4,44,Loyal_Customers
16980,257,3,1473.33,2,3,4,23,At_Risk
14246,112,3,1474.06,3,3,4,33,Need_Attention
16121,59,5,1477.09,4,4,4,44,Loyal_Customers
15101,10,6,1477.94,5,4,4,54,Champions
17590,4,3,1479.22,5,3,4,53,Potential_Loyalists
15630,47,3,1481.4,4,3,4,43,Potential_Loyalists
15427,35,3,1483.14,4,3,4,43,Potential_Loyalists
14609,74,10,1486.2,3,5,4,35,Loyal_Customers
16419,114,8,1487.42,3,4,4,34,Loyal_Customers
18268,136,6,1490.23,3,4,4,34,Loyal_Customers
16314,391,3,1491.4,2,3,4,23,At_Risk
16239,58,6,1492.2,4,4,4,44,Loyal_Customers
14894,87,3,1492.81,3,3,4,33,Need_Attention
15173,382,7,1494.6,2,4,4,24,At_Risk
15882,200,8,1495.98,2,4,4,24,At_Risk
15590,384,5,1496.6,2,4,4,24,At_Risk
13810,30,3,1499.01,4,3,4,43,Potential_Loyalists
16762,21,3,1501.38,5,3,4,53,Potential_Loyalists
17290,5,8,1501.44,5,5,4,55,Champions
14802,440,2,1502.98,1,2,4,12,Hibernating
16450,151,3,1505.73,3,3,4,33,Need_Attention
15110,25,6,1505.85,4,4,4,44,Loyal_Customers
17179,180,6,1507.26,3,4,4,34,Loyal_Customers
15261,137,4,1508.0,3,3,4,33,Need_Attention
13158,96,5,1508.18,3,4,4,34,Loyal_Customers
18074,375,2,1509.04,2,2,4,22,Hibernating
15948,10,3,1509.09,5,3,4,53,Potential_Loyalists
16037,271,5,1509.34,2,4,4,24,At_Risk
13370,373,1,1509.74,2,1,4,21,Hibernating
16910,6,8,1510.06,5,5,4,55,Champions
17025,62,5,1510.64,3,4,4,34,Loyal_Customers
14682,189,6,1514.81,3,4,4,34,Loyal_Customers
14220,249,4,1515.0,2,3,4,23,At_Risk
13791,129,2,1516.0,3,2,4,32,About_to_Sleep
14267,164,3,1516.24,3,3,4,33,Need_Attention
14264,156,6,1517.36,3,4,4,34,Loyal_Customers
15574,179,6,1518.7,3,4,4,34,Loyal_Customers
14055,108,3,1520.96,3,3,4,33,Need_Attention
16066,18,5,1521.87,5,4,4,54,Champions
15587,52,7,1522.08,4,4,4,44,Loyal_Customers
12970,9,10,1524.97,5,5,4,55,Champions
16340,109,3,1526.06,3,3,4,33,Need_Attention
17990,238,6,1527.61,2,4,4,24,At_Risk
14068,322,4,1528.37,2,3,4,23,At_Risk
17610,542,5,1529.49,1,4,4,14,At_Risk
16714,220,4,1529.8,2,3,4,23,At_Risk
14567,58,2,1530.36,4,2,4,42,Potential_Loyalists
16491,48,2,1533.16,4,2,4,42,Potential_Loyalists
13402,129,4,1535.13,3,3,4,33,Need_Attention
15798,494,3,1535.37,1,3,4,13,At_Risk
16835,130,6,1538.41,3,4,4,34,Loyal_Customers
13579,16,5,1539.04,5,4,4,54,Champions
13310,30,5,1541.2,4,4,4,44,Loyal_Customers
12818,263,1,1542.08,2,1,4,21,Hibernating
18252,52,7,1542.09,4,4,4,44,Loyal_Customers
13783,489,4,1542.09,1,3,4,13,At_Risk
15701,4,4,1542.14,5,4,4,54,Champions
16915,11,11,1543.18,5,5,4,55,Champions
16790,5,6,1545.62,5,4,4,54,Champions
17454,194,10,1547.94,2,5,4,25,Cant_Loose
16366,20,4,1548.13,5,4,4,54,Champions
12926,413,4,1548.46,1,3,4,13,At_Risk
14754,46,6,1550.48,4,4,4,44,Loyal_Customers
14186,429,5,1550.63,1,4,4,14,At_Risk
13377,398,2,1552.88,2,2,4,22,Hibernating
13360,433,4,1553.65,1,3,4,13,At_Risk
16017,49,5,1553.83,4,4,4,44,Loyal_Customers
15149,135,5,1554.61,3,4,4,34,Loyal_Customers
16394,58,5,1555.34,4,4,4,44,Loyal_Customers
13042,600,3,1556.54,1,3,4,13,At_Risk
16140,67,3,1557.6,3,3,4,33,Need_Attention
12629,387,2,1558.22,2,2,4,22,Hibernating
13939,25,7,1560.96,4,4,4,44,Loyal_Customers
17851,424,6,1563.34,1,4,4,14,At_Risk
18036,34,11,1563.64,4,5,4,45,Loyal_Customers
17323,17,12,1565.59,5,5,4,55,Champions
17977,31,2,1565.63,4,3,4,43,Potential_Loyalists
15074,107,3,1566.33,3,3,4,33,Need_Attention
17624,16,4,1568.63,5,4,4,54,Champions
13539,87,7,1569.36,3,4,4,34,Loyal_Customers
14198,20,9,1569.73,5,5,4,55,Champions
14136,402,5,1570.81,2,4,4,24,At_Risk
15466,87,4,1571.01,3,3,4,33,Need_Attention
16099,52,7,1573.2,4,4,4,44,Loyal_Customers
14489,209,4,1574.93,2,3,4,23,At_Risk
13337,548,1,1575.26,1,1,4,11,Hibernating
12549,577,6,1575.68,1,4,4,14,At_Risk
13186,41,3,1575.89,4,3,4,43,Potential_Loyalists
17649,140,3,1578.89,3,3,4,33,Need_Attention
12607,62,1,1579.51,3,2,4,32,About_to_Sleep
13202,396,7,1580.3,2,4,4,24,At_Risk
15279,356,5,1580.54,2,4,4,24,At_Risk
16096,266,4,1584.97,2,3,4,23,At_Risk
13156,387,3,1586.54,2,3,4,23,At_Risk
16092,116,6,1587.94,3,4,4,34,Loyal_Customers
17540,26,6,1590.6,4,4,4,44,Loyal_Customers
13752,126,7,1590.73,3,4,4,34,Loyal_Customers
15289,31,5,1593.09,4,4,4,44,Loyal_Customers
17837,44,8,1593.38,4,4,4,44,Loyal_Customers
17028,583,3,1593.83,1,3,4,13,At_Risk
16774,69,8,1594.45,3,4,4,34,Loyal_Customers
13239,263,5,1594.69,2,4,4,24,At_Risk
13850,131,1,1595.48,3,2,4,32,About_to_Sleep
15134,16,10,1596.29,5,5,4,55,Champions
12514,269,2,1597.76,2,2,4,22,Hibernating
13740,242,5,1597.77,2,4,4,24,At_Risk
14885,133,3,1598.12,3,3,4,33,Need_Attention
14587,20,9,1601.14,5,5,4,55,Champions
15325,105,8,1602.01,3,4,4,34,Loyal_Customers
14719,3,5,1602.13,5,4,4,54,Champions
17345,17,10,1604.68,5,5,4,55,Champions
17222,67,6,1605.01,3,4,4,34,Loyal_Customers
14920,214,3,1607.17,2,3,4,23,At_Risk
17853,409,3,1608.19,2,3,4,23,At_Risk
17886,33,6,1608.38,4,4,4,44,Loyal_Customers
13249,94,9,1608.93,3,5,4,35,Loyal_Customers
13900,185,6,1610.59,3,4,4,34,Loyal_Customers
16860,454,3,1610.62,1,3,4,13,At_Risk
14336,18,4,1614.91,5,4,4,54,Champions
16461,179,3,1615.22,3,3,4,33,Need_Attention
16224,59,5,1616.54,4,4,4,44,Loyal_Customers
17814,377,2,1617.32,2,2,4,22,Hibernating
17515,33,9,1617.46,4,5,4,45,Loyal_Customers
16801,165,4,1619.73,3,4,4,34,Loyal_Customers
15422,325,7,1619.97,2,4,4,24,At_Risk
14695,521,3,1620.07,1,3,4,13,At_Risk
12379,83,4,1620.22,3,3,4,33,Need_Attention
14178,10,7,1620.93,5,4,4,54,Champions
17867,32,15,1621.28,4,5,4,45,Loyal_Customers
14937,58,3,1621.88,4,3,4,43,Potential_Loyalists
17764,52,5,1623.64,4,4,4,44,Loyal_Customers
15172,10,5,1624.05,5,4,4,54,Champions
18149,52,7,1624.71,4,4,4,44,Loyal_Customers
13154,401,3,1624.84,2,3,4,23,At_Risk
14759,6,3,1625.97,5,3,4,53,Potential_Loyalists
16256,268,3,1629.37,2,3,4,23,At_Risk
18136,65,5,1631.36,3,4,4,34,Loyal_Customers
14164,72,2,1631.77,3,2,4,32,About_to_Sleep
18062,175,6,1632.67,3,4,4,34,Loyal_Customers
15310,480,1,1634.64,1,1,4,11,Hibernating
12398,47,1,1635.66,4,1,4,41,Promising
17951,41,4,1636.08,4,4,4,44,Loyal_Customers
17006,6,8,1636.32,5,5,4,55,Champions
12847,24,2,1636.9,4,3,4,43,Potential_Loyalists
13554,382,7,1638.28,2,4,4,24,At_Risk
14420,101,4,1639.17,3,4,4,34,Loyal_Customers
13506,318,5,1639.2,2,4,4,24,At_Risk
14904,4,4,1640.64,5,4,4,54,Champions
15013,489,10,1641.3,1,5,4,15,Cant_Loose
12657,13,4,1643.18,5,4,4,54,Champions
18085,332,4,1645.75,2,3,4,23,At_Risk
18022,37,5,1651.79,4,4,4,44,Loyal_Customers
12577,37,8,1653.75,4,4,4,44,Loyal_Customers
16625,276,5,1654.03,2,4,4,24,At_Risk
18276,45,6,1656.52,4,4,4,44,Loyal_Customers
15167,322,5,1659.67,2,4,4,24,At_Risk
15214,3,8,1661.44,5,4,4,54,Champions
12912,4,5,1662.3,5,4,4,54,Champions
13434,76,5,1666.86,3,4,4,34,Loyal_Customers
17534,55,5,1668.83,4,4,4,44,Loyal_Customers
13417,6,6,1669.49,5,4,4,54,Champions
13308,24,4,1670.37,4,4,4,44,Loyal_Customers
13587,65,4,1673.5,3,3,4,33,Need_Attention
17656,75,5,1674.69,3,4,4,34,Loyal_Customers
13149,16,4,1676.06,5,4,4,54,Champions
14831,682,3,1676.57,1,3,4,13,At_Risk
12870,377,3,1676.95,2,3,4,23,At_Risk
13649,258,6,1678.88,2,4,4,24,At_Risk
13800,311,3,1679.56,2,3,4,23,At_Risk
14643,172,5,1679.89,3,4,4,34,Loyal_Customers
12911,553,1,1680.47,1,1,4,11,Hibernating
13064,14,6,1680.74,5,4,4,54,Champions
15732,214,10,1682.07,2,5,4,25,Cant_Loose
15987,14,8,1682.13,5,5,4,55,Champions
13516,23,4,1685.26,4,4,4,44,Loyal_Customers
12775,19,7,1686.12,5,4,4,54,Champions
17041,28,6,1686.28,4,4,4,44,Loyal_Customers
15996,90,7,1686.9,3,4,4,34,Loyal_Customers
12933,26,8,1687.03,4,5,4,45,Loyal_Customers
12813,503,3,1687.8,1,3,4,13,At_Risk
13294,191,3,1689.53,2,3,4,23,At_Risk
16671,30,3,1692.27,4,3,4,43,Potential_Loyalists
14078,103,9,1692.63,3,5,4,35,Loyal_Customers
14829,31,7,1692.84,4,4,4,44,Loyal_Customers
16813,10,10,1692.98,5,5,4,55,Champions
14245,221,2,1693.45,2,2,4,22,Hibernating
12764,318,1,1693.88,2,1,4,21,Hibernating
17694,143,3,1695.97,3,3,4,33,Need_Attention
12932,541,8,1698.56,1,4,4,14,At_Risk
15326,335,5,1700.52,2,4,4,24,At_Risk
13184,16,10,1701.29,5,5,4,55,Champions
15911,625,8,1702.34,1,4,4,14,At_Risk
12693,129,7,1703.02,3,4,4,34,Loyal_Customers
16329,429,4,1703.07,1,3,4,13,At_Risk
17571,52,5,1703.75,4,4,4,44,Loyal_Customers
14859,14,5,1705.64,5,4,4,54,Champions
16398,156,2,1705.8,3,2,4,32,About_to_Sleep
13309,9,6,1706.37,5,4,4,54,Champions
16902,118,1,1706.88,3,2,4,32,About_to_Sleep
16907,31,9,1707.9,4,5,4,45,Loyal_Customers
16768,49,9,1708.12,4,5,4,45,Loyal_Customers
13566,42,5,1708.12,4,4,4,44,Loyal_Customers
12407,51,5,1708.12,4,4,4,44,Loyal_Customers
15947,84,1,1708.24,3,2,4,32,About_to_Sleep
15607,338,9,1708.97,2,5,4,25,Cant_Loose
17731,81,6,1708.99,3,4,4,34,Loyal_Customers
13104,5,9,1709.1,5,5,4,55,Champions
15551,38,7,1710.08,4,4,4,44,Loyal_Customers
12405,150,1,1710.39,3,2,4,32,About_to_Sleep
16654,143,8,1711.47,3,4,4,34,Loyal_Customers
13665,388,3,1711.66,2,3,4,23,At_Risk
14447,20,6,1711.73,5,4,4,54,Champions
14987,17,8,1713.85,5,5,4,55,Champions
17162,30,10,1715.46,4,5,4,45,Loyal_Customers
14021,157,7,1716.58,3,4,4,34,Loyal_Customers
15267,24,5,1717.36,4,4,4,44,Loyal_Customers
16119,10,8,1720.81,5,4,4,54,Champions
16899,9,8,1721.02,5,5,4,55,Champions
17451,3,7,1721.4,5,4,4,54,Champions
13363,19,3,1723.86,5,3,4,53,Potential_Loyalists
16010,247,11,1724.06,2,5,4,25,Cant_Loose
14304,224,3,1725.01,2,3,4,23,At_Risk
15730,67,5,1726.58,3,4,4,34,Loyal_Customers
16809,25,9,1727.43,4,5,4,45,Loyal_Customers
14400,151,3,1732.47,3,3,4,33,Need_Attention
13026,3,9,1733.08,5,5,4,55,Champions
17268,109,11,1733.89,3,5,4,35,Loyal_Customers
14075,6,6,1734.87,5,4,4,54,Champions
13531,207,6,1738.52,2,4,4,24,At_Risk
13240,98,8,1738.52,3,4,4,34,Loyal_Customers
16087,391,5,1739.92,2,4,4,24,At_Risk
17321,10,6,1741.18,5,4,4,54,Champions
12425,80,2,1741.41,3,2,4,32,About_to_Sleep
17190,60,7,1743.04,4,4,4,44,Loyal_Customers
14236,82,5,1744.64,3,4,4,34,Loyal_Customers
14692,139,12,1745.09,3,5,4,35,Loyal_Customers
